Total Spending,UNFPA,GOV,NGO,UN,Core Resources,Non-core Resources,Program,Country,Year,Country_Name
1971173,1971173,0,0,0,0.14,0.86,Utilization of sexual and reproductive health services,equatorial-guinea,2019,Equatorial Guinea
55919,55919,0,0,0,1.0,0.0,Empowerment of young people,eritrea,2019,Eritrea
2130,2130,0,0,0,0.0,1.0,Gender equality and empowerment of women and girls,eritrea,2019,Eritrea
33656,33656,0,0,0,1.0,0.0,Population and development,eritrea,2019,Eritrea
898745,651726,247020,0,0,0.76,0.24,Utilization of sexual and reproductive health services,eritrea,2019,Eritrea
290141,255800,0,34341,0,0.35,0.65,Empowerment of young people,eswatini,2019,Eswatini
99647,69382,0,30265,0,0.68,0.32,Gender equality and empowerment of women and girls,eswatini,2019,Eswatini
232600,232600,0,0,0,0.98,0.02,Population and development,eswatini,2019,Eswatini
415346,330216,0,85130,0,0.58,0.42,Utilization of sexual and reproductive health services,eswatini,2019,Eswatini
1846712,312588,634506,899618,0,0.11,0.89,Empowerment of young people,ethiopia,2019,Ethiopia
5340327,1125691,1324075,2890561,0,0.09,0.91,Gender equality and empowerment of women and girls,ethiopia,2019,Ethiopia
2274543,1922455,349972,2117,0,0.26,0.74,Population and development,ethiopia,2019,Ethiopia
9317979,4293932,3460918,1563129,0,0.32,0.68,Utilization of sexual and reproductive health services,ethiopia,2019,Ethiopia
106144,7615,57622,40906,0,0.53,0.47,Empowerment of young people,gabon,2019,Gabon
22650,127,22522,0,0,0.0,1.0,Gender equality and empowerment of women and girls,gabon,2019,Gabon
3481,3481,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,gabon,2019,Gabon
62998,0,62998,0,0,1.0,0.0,Population and development,gabon,2019,Gabon
326102,215410,110693,0,0,1.0,-0.0,Utilization of sexual and reproductive health services,gabon,2019,Gabon
788974,351891,346818,90265,0,0.27,0.73,Empowerment of young people,gambia,2019,Gambia
354434,126709,110588,117138,0,0.15,0.85,Gender equality and empowerment of women and girls,gambia,2019,Gambia
1071859,26923,1044936,0,0,0.01,0.99,Population and development,gambia,2019,Gambia
769987,547704,154245,68038,0,0.73,0.27,Utilization of sexual and reproductive health services,gambia,2019,Gambia
21329,21329,0,0,0,0.36,0.64,Empowerment of young people,georgia,2019,Georgia
484810,300033,85614,99163,0,0.12,0.88,Gender equality and empowerment of women and girls,georgia,2019,Georgia
5320,5320,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,georgia,2019,Georgia
120049,120049,0,0,0,0.94,0.06,Population and development,georgia,2019,Georgia
489594,339575,44980,105039,0,0.89,0.11,Utilization of sexual and reproductive health services,georgia,2019,Georgia
2472704,1605106,365853,501745,0,0.11,0.89,Empowerment of young people,ghana,2019,Ghana
604878,141270,293440,170168,0,0.22,0.78,Gender equality and empowerment of women and girls,ghana,2019,Ghana
518009,94829,302167,121013,0,0.49,0.51,Population and development,ghana,2019,Ghana
3149100,2467569,676358,5174,0,0.51,0.49,Utilization of sexual and reproductive health services,ghana,2019,Ghana
218932,173133,7974,37825,0,1.0,0.0,Empowerment of young people,guatemala,2019,Guatemala
686625,352234,138223,63860,132308,0.44,0.56,Gender equality and empowerment of women and girls,guatemala,2019,Guatemala
6002409,5961337,28573,0,12500,0.05,0.95,Population and development,guatemala,2019,Guatemala
1330306,1287523,0,42783,0,0.42,0.58,Utilization of sexual and reproductive health services,guatemala,2019,Guatemala
941150,476995,386891,77264,0,0.17,0.83,Empowerment of young people,guinea,2019,Guinea
937952,475990,461962,0,0,0.25,0.75,Gender equality and empowerment of women and girls,guinea,2019,Guinea
574532,305366,197748,71418,0,1.0,0.0,Population and development,guinea,2019,Guinea
3717845,2980191,657951,79703,0,0.4,0.6,Utilization of sexual and reproductive health services,guinea,2019,Guinea
433220,305275,64714,63231,0,0.23,0.77,Empowerment of young people,guinea-bissau,2019,Guinea-Bissau
182333,74220,76191,31922,0,0.21,0.79,Gender equality and empowerment of women and girls,guinea-bissau,2019,Guinea-Bissau
252539,237223,15317,0,0,1.0,0.0,Population and development,guinea-bissau,2019,Guinea-Bissau
865211,694754,136457,34000,0,0.54,0.46,Utilization of sexual and reproductive health services,guinea-bissau,2019,Guinea-Bissau
71092,0,0,71617,0,0.74,0.26,Empowerment of young people,haiti,2019,Haiti
447518,53603,45089,348826,0,0.28,0.72,Gender equality and empowerment of women and girls,haiti,2019,Haiti
2106423,1511473,594949,0,0,0.25,0.75,Population and development,haiti,2019,Haiti
5988406,3185428,966583,1836395,0,0.26,0.74,Utilization of sexual and reproductive health services,haiti,2019,Haiti
2640975,2640975,0,0,0,0.07,0.93,Empowerment of young people,honduras,2019,Honduras
720186,583975,0,136212,0,0.53,0.47,Gender equality and empowerment of women and girls,honduras,2019,Honduras
319892,238211,0,0,81680,0.64,0.36,Population and development,honduras,2019,Honduras
1542964,890881,0,600948,51136,0.09,0.91,Utilization of sexual and reproductive health services,honduras,2019,Honduras
3163723,1318599,318720,1526404,0,0.56,0.44,Empowerment of young people,india,2019,India
337196,116437,0,220760,0,0.28,0.72,Gender equality and empowerment of women and girls,india,2019,India
570862,316374,123836,130653,0,0.95,0.05,Population and development,india,2019,India
2907651,1623151,155634,1128866,0,0.78,0.22,Utilization of sexual and reproductive health services,india,2019,India
845316,365917,185260,294138,0,0.29,0.71,Empowerment of young people,indonesia,2019,Indonesia
1189762,556226,340628,292909,0,0.44,0.56,Gender equality and empowerment of women and girls,indonesia,2019,Indonesia
850889,413555,437334,0,0,0.89,0.11,Population and development,indonesia,2019,Indonesia
4979589,1716141,612775,2650674,0,0.26,0.74,Utilization of sexual and reproductive health services,indonesia,2019,Indonesia
49387,44475,4912,0,0,0.31,0.69,Gender equality and empowerment of women and girls,iran,2019,Iran (Islamic Republic of)
237,237,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,iran,2019,Iran (Islamic Republic of)
463346,359045,104301,0,0,1.0,0.0,Population and development,iran,2019,Iran (Islamic Republic of)
606864,474224,132641,0,0,0.52,0.48,Utilization of sexual and reproductive health services,iran,2019,Iran (Islamic Republic of)
1416667,647719,0,768949,0,0.09,0.91,Empowerment of young people,iraq,2019,Iraq
5941934,1474691,305105,4162138,0,0.07,0.93,Gender equality and empowerment of women and girls,iraq,2019,Iraq
866690,142812,645868,78010,0,0.13,0.87,Population and development,iraq,2019,Iraq
11332234,5174520,0,6157714,0,0.07,0.93,Utilization of sexual and reproductive health services,iraq,2019,Iraq
1003458,337613,0,665844,0,0.14,0.86,Empowerment of young people,jordan,2019,Jordan
3507904,1126687,0,2381217,0,0.04,0.96,Gender equality and empowerment of women and girls,jordan,2019,Jordan
213966,149562,64404,0,0,0.95,0.05,Population and development,jordan,2019,Jordan
7471350,1867563,138794,5322165,142828,0.04,0.96,Utilization of sexual and reproductive health services,jordan,2019,Jordan
232831,143467,51494,37871,0,0.79,0.21,Empowerment of young people,kazakhstan,2019,Kazakhstan
119130,81839,1000,36291,0,0.21,0.79,Gender equality and empowerment of women and girls,kazakhstan,2019,Kazakhstan
15943,15943,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,kazakhstan,2019,Kazakhstan
153317,153317,0,0,0,0.82,0.18,Population and development,kazakhstan,2019,Kazakhstan
396365,299842,55040,41482,0,0.67,0.33,Utilization of sexual and reproductive health services,kazakhstan,2019,Kazakhstan
332022,137673,15188,179162,0,0.72,0.28,Empowerment of young people,kenya,2019,Kenya
1995451,577013,30627,1387811,0,0.21,0.79,Gender equality and empowerment of women and girls,kenya,2019,Kenya
1946351,1532763,413587,0,0,0.43,0.57,Population and development,kenya,2019,Kenya
4622039,2698123,876057,1047859,0,0.38,0.62,Utilization of sexual and reproductive health services,kenya,2019,Kenya
177140,149511,0,27629,0,0.74,0.26,Empowerment of young people,kyrgyzstan,2019,Kyrgyzstan
960710,240433,0,720276,0,0.12,0.88,Gender equality and empowerment of women and girls,kyrgyzstan,2019,Kyrgyzstan
35639,35639,0,0,0,0.83,0.17,Organizational effectiveness and efficiency,kyrgyzstan,2019,Kyrgyzstan
531705,329661,202044,0,0,0.01,0.99,Population and development,kyrgyzstan,2019,Kyrgyzstan
511994,307024,0,204970,0,0.89,0.11,Utilization of sexual and reproductive health services,kyrgyzstan,2019,Kyrgyzstan
617832,374980,242852,0,0,0.52,0.48,Empowerment of young people,lao-peoples-democratic-republic,2019,Lao People's Democratic Republic
187934,155538,32395,0,0,1.0,0.0,Gender equality and empowerment of women and girls,lao-peoples-democratic-republic,2019,Lao People's Democratic Republic
19157,19157,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,lao-peoples-democratic-republic,2019,Lao People's Democratic Republic
218678,138281,80397,0,0,1.0,0.0,Population and development,lao-peoples-democratic-republic,2019,Lao People's Democratic Republic
1200258,520182,680076,0,0,0.3,0.7,Utilization of sexual and reproductive health services,lao-peoples-democratic-republic,2019,Lao People's Democratic Republic
133781,99693,0,34089,0,0.09,0.91,Empowerment of young people,lebanon,2019,Lebanon
1918639,563947,89772,1264919,0,0.09,0.91,Gender equality and empowerment of women and girls,lebanon,2019,Lebanon
876,876,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,lebanon,2019,Lebanon
162360,162360,0,0,0,0.96,0.04,Population and development,lebanon,2019,Lebanon
1385663,971981,0,413682,0,0.11,0.89,Utilization of sexual and reproductive health services,lebanon,2019,Lebanon
132336,58231,28698,45407,0,0.24,0.76,Empowerment of young people,lesotho,2019,Lesotho
267214,149413,15569,102233,0,0.56,0.44,Gender equality and empowerment of women and girls,lesotho,2019,Lesotho
13678,13678,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,lesotho,2019,Lesotho
197184,197184,0,0,0,0.52,0.48,Population and development,lesotho,2019,Lesotho
829112,518181,199915,111016,0,0.52,0.48,Utilization of sexual and reproductive health services,lesotho,2019,Lesotho
606241,32593,480360,93288,0,0.09,0.91,Empowerment of young people,liberia,2019,Liberia
959887,368456,94437,496994,0,0.16,0.84,Gender equality and empowerment of women and girls,liberia,2019,Liberia
1202402,813939,388463,0,0,0.27,0.73,Population and development,liberia,2019,Liberia
3653765,1406166,370486,1877112,0,0.2,0.8,Utilization of sexual and reproductive health services,liberia,2019,Liberia
143001,143001,0,0,0,1.0,0.0,Empowerment of young people,libya,2019,Libya
1889197,1030189,0,859008,0,0.43,0.57,Gender equality and empowerment of women and girls,libya,2019,Libya
53602,53602,0,0,0,1.0,0.0,Population and development,libya,2019,Libya
1564810,1356538,0,208272,0,0.39,0.61,Utilization of sexual and reproductive health services,libya,2019,Libya
446662,102186,268196,76280,0,0.79,0.21,Empowerment of young people,madagascar,2019,Madagascar
228192,114442,85104,28646,0,0.74,0.26,Gender equality and empowerment of women and girls,madagascar,2019,Madagascar
1324561,1307127,0,17433,0,0.95,0.05,Organizational effectiveness and efficiency,madagascar,2019,Madagascar
597856,307051,290805,0,0,1.0,0.0,Population and development,madagascar,2019,Madagascar
2464830,1477471,774399,212961,0,0.44,0.56,Utilization of sexual and reproductive health services,madagascar,2019,Madagascar
2142581,1282235,520852,339493,0,0.1,0.9,Empowerment of young people,malawi,2019,Malawi
1473047,1244568,228479,0,0,0.14,0.86,Gender equality and empowerment of women and girls,malawi,2019,Malawi
737606,737606,0,0,0,0.85,0.15,Organizational effectiveness and efficiency,malawi,2019,Malawi
1137152,549617,587535,0,0,0.05,0.95,Population and development,malawi,2019,Malawi
8279599,6980184,1098885,200530,0,0.1,0.9,Utilization of sexual and reproductive health services,malawi,2019,Malawi
10019,10019,0,0,0,1.0,0.0,Gender equality and empowerment of women and girls,malaysia,2019,Malaysia
139439,120721,18719,0,0,1.0,-0.0,Population and development,malaysia,2019,Malaysia
409369,236215,0,173154,0,1.0,0.0,Utilization of sexual and reproductive health services,malaysia,2019,Malaysia
32930,27667,0,5263,0,0.33,0.67,Empowerment of young people,maldives,2019,Maldives
31707,31707,0,0,0,1.0,0.0,Gender equality and empowerment of women and girls,maldives,2019,Maldives
9845,9845,0,0,0,1.0,0.0,Population and development,maldives,2019,Maldives
284858,284858,0,0,0,1.0,0.0,Utilization of sexual and reproductive health services,maldives,2019,Maldives
289677,163886,0,125791,0,0.45,0.55,Empowerment of young people,mali,2019,Mali
2435071,1138874,266055,824865,205277,0.21,0.79,Gender equality and empowerment of women and girls,mali,2019,Mali
837798,792271,45526,0,0,0.79,0.21,Population and development,mali,2019,Mali
4483127,3410001,131913,941213,0,0.24,0.76,Utilization of sexual and reproductive health services,mali,2019,Mali
84075,82608,1468,0,0,1.0,0.0,Empowerment of young people,mauritania,2019,Mauritania
309556,160740,51139,97677,0,0.22,0.78,Gender equality and empowerment of women and girls,mauritania,2019,Mauritania
341522,341049,473,0,0,0.72,0.28,Population and development,mauritania,2019,Mauritania
958816,715782,178088,64946,0,0.68,0.32,Utilization of sexual and reproductive health services,mauritania,2019,Mauritania
83355,4025,79330,0,0,0.43,0.57,Empowerment of young people,mauritius,2019,Mauritius
25060,0,25060,0,0,1.0,0.0,Gender equality and empowerment of women and girls,mauritius,2019,Mauritius
18702,16387,2316,0,0,1.0,0.0,Population and development,mauritius,2019,Mauritius
40018,27390,12628,0,0,1.0,0.0,Utilization of sexual and reproductive health services,mauritius,2019,Mauritius
540731,520535,20196,0,0,0.61,0.39,Empowerment of young people,mexico,2019,Mexico
282489,272621,9868,0,0,0.52,0.48,Gender equality and empowerment of women and girls,mexico,2019,Mexico
366752,253033,113719,0,0,0.8,0.2,Population and development,mexico,2019,Mexico
2428461,1467540,648271,312650,0,0.19,0.81,Utilization of sexual and reproductive health services,mexico,2019,Mexico
456916,271687,129184,53759,2286,0.48,0.52,Empowerment of young people,mongolia,2019,Mongolia
1332748,515691,716319,100738,0,0.11,0.89,Gender equality and empowerment of women and girls,mongolia,2019,Mongolia
0,0,0,0,0,0.0,1.0,Organizational effectiveness and efficiency,mongolia,2019,Mongolia
66,66,0,0,0,0.96,0.04,Population and development,mongolia,2019,Mongolia
2155295,1559092,474231,0,121972,0.14,0.86,Utilization of sexual and reproductive health services,mongolia,2019,Mongolia
297225,169773,74242,53210,0,0.58,0.42,Empowerment of young people,morocco,2019,Morocco
691675,222188,351675,117812,0,0.28,0.72,Gender equality and empowerment of women and girls,morocco,2019,Morocco
184094,148575,35518,0,0,0.62,0.38,Population and development,morocco,2019,Morocco
614498,392256,116199,106043,0,0.76,0.24,Utilization of sexual and reproductive health services,morocco,2019,Morocco
3478922,611855,363228,2481202,22637,0.08,0.92,Empowerment of young people,mozambique,2019,Mozambique
2104162,948814,553614,542989,58745,0.07,0.93,Gender equality and empowerment of women and girls,mozambique,2019,Mozambique
-9023,0,0,0,0,0.0,0.0,Organizational effectiveness and efficiency,mozambique,2019,Mozambique
2146375,394602,1735794,15979,0,0.1,0.9,Population and development,mozambique,2019,Mozambique
15756410,11612095,2413729,1422750,307837,0.16,0.84,Utilization of sexual and reproductive health services,mozambique,2019,Mozambique
854573,544049,23353,287172,0,0.03,0.97,Empowerment of young people,myanmar,2019,Myanmar
4294295,2133593,24577,2150318,0,0.25,0.75,Gender equality and empowerment of women and girls,myanmar,2019,Myanmar
620744,552025,68719,0,0,1.0,0.0,Population and development,myanmar,2019,Myanmar
5972564,2932277,87184,2189145,763959,0.27,0.73,Utilization of sexual and reproductive health services,myanmar,2019,Myanmar
